name,address,type,lat,lon
Recycling Bins at Public Place,Quarry Bay Park (near Taikoo Shing) (Near Pavilion outside of Basketball Court),Basic,22.28862,114.21654
Recycling Bins at Public Place,Quarry Bay Promenade (Near the Accessible toliet),Basic,22.290346,114.214264
Recycling Bins at Public Place,Quarry Bay Promenade (Near West Exit to Hoi Yu Street),Basic,22.291686,114.211803
Recycling Bins at Public Place,Quarry Bay Promenade (Near East Exit to Hoi Yu Street),Basic,22.29047,114.21441
Recycling Bins at Public Place,Siu Sai Wan Promenade (Near Soccer Playground),Basic,22.265239,114.251525
Recycling Bins at Public Place,Siu Sai Wan Promenade (Near Public Toilet),Basic,22.264875,114.252009
Recycling Bins at Public Place,"Siu Sai Wan Promenade (Near Block 3, Island Resort)",Basic,22.265424,114.251451
Recycling Bins at Public Place,Siu Sai Wan Promenade (Near Inclusive Park for Pets),Basic,22.267421,114.250705
Recycling Bins at Public Place,North Point Promenade (Near Tong Shiu Road entrance),Basic,22.292928,114.19873
Recycling Bins at Public Place,Ma On Shan Park (adjacent to the Light Refreshment Kiosk),Basic,22.427777,114.230923
Recycling Bins at Public Place,Ma On Shan Park (adjacent to Entrance Plaza),Basic,22.426394,114.231355
Recycling Bins at Public Place,Ma On Shan Park (adjacent to Picnic Area),Basic,22.426937,114.231748
Recycling Bins at Public Place,Ma On Shan Park (adjacent to Marine Plaza),Basic,22.427826,114.231552
Recycling Bins at Public Place,Ma On Shan Park (adjacent to Tai Chi Area),Basic,22.427038,114.230693
Recycling Bins at Public Place,Ma On Shan Park  (adjacent to Children Playground No. 2),Basic,22.426762,114.230729
Recycling Bins at Public Place,"Ma On Shan Promenade, Ning Tai Road, Ma On Shan (opposite to Tak Sun Secondary School)",Basic,22.410544,114.221271
Recycling Bins at Public Place,"Ma On Shan Promenade, Ning Tai Road, Ma On Shan (adjacent to Toilet of Phase 1)",Basic,22.407543,114.219522
Recycling Bins at Public Place,"Ma On Shan Promenade, Ning Tai Road, Ma On Shan (adjacent to Toilet of Phase 2)",Basic,22.416344,114.222754
Recycling Bins at Public Place,"Ma On Shan Promenade, Ning Tai Road, Ma On Shan (opposite to Kam Fung Court)",Basic,22.424655,114.225725
Recycling Bins at Public Place,"Ma On Shan Promenade, Ning Tai Road, Ma On Shan (adjacent to Tai Chi Areas of Phase 3)",Basic,22.427007,114.233776
Recycling Bins at Public Place,"Pek Shek Kok Promenade , Ma Liu Shui (near Southern Plaza)",Basic,22.423345,114.214227
Recycling Bins at Public Place,"Pek Shek Kok Promenade , Ma Liu Shui (near Harbour View 2)",Basic,22.425952,114.213948
Recycling Bins at Public Place,"South Garden Children's Playground, Sha Tin Park, Yuen Wo Road",Basic,22.378254,114.188906
Recycling Bins at Public Place,"Central Gate, Sha Tin Park, Yuen Wo Road",Basic,22.379577,114.189748
Recycling Bins at Public Place,"Light Refreshment Kiosk, Sha Tin Park, Yuen Wo Road",Basic,22.379211,114.189955
Recycling Bins at Public Place,"Main Entrance, Sha Tin Park, Yuen Wo Road",Basic,22.38,114.189433
Recycling Bins at Public Place,"North Garden Children's Playground, Sha Tin Park, Yuen Wo Road",Basic,22.380973,114.191506
Recycling Bins at Public Place,Pak Shek Kok Promenade (Near lamp post no. TPD31Y7),Basic,22.43448,114.20242
Recycling Bins at Public Place,Pak Shek Kok Promenade (Near lamp post no. TPD21Y12),Basic,22.4328,114.20484
Recycling Bins at Public Place,Pak Shek Kok Promenade (Near lamp post no. TPD11B1),Basic,22.43005,114.20877
Recycling Bins at Public Place,Pak Shek Kok Promenade (Near Fast Food Kiosk),Basic,22.42983,114.20897
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Toilet No. 1),Basic,22.451312,114.178672
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Light Refreshment Kiosk),Basic,22.451152,114.178989
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Insect House),Basic,22.45081,114.178896
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Kite Flying Area),Basic,22.449638,114.179466
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Bike Kiosk),Basic,22.449692,114.180129
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Pavilion No. 1),Basic,22.452605,114.18189
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Toilet No. 5),Basic,22.452738,114.187532
Recycling Bins at Public Place,Tai Po Waterfront Park (Near Toilet No. 6),Basic,22.45155,114.191513
Recycling Bins at Public Place,Lion Rock Park (Barbecue Area),Basic,22.2043,114.114
Recycling Bins at Public Place,Morse Park No.2,Basic,22.33771,114.19268
Recycling Bins at Public Place,Morse Park No.4 (Skateboard Ground),Basic,22.335328,114.19054
Recycling Bins at Public Place,Morse Park No.4 (Tennis Courts),Basic,22.33531,114.190533
Recycling Bins at Public Place,Morse Park Sports Centre,Basic,22.33852,114.18991
Recycling Bins at Public Place,Morse Swimming Pool (Gate Entrance),Basic,22.341224,114.189769
Recycling Bins at Public Place,Morse Swimming Pool (Entrance of Spectator Stand),Basic,22.341677,114.189795
Recycling Bins at Public Place,Hoi Fai Road Promenade (Near Kiosk),Basic,22.317001,114.158899
Recycling Bins at Public Place,Hoi Fai Road Promenade (Near Hoi Fai Road Park Entrance),Basic,22.317064,114.157693
Recycling Bins at Public Place,Kowloon Park (Banyan Court),Basic,22.302142,114.169578
Recycling Bins at Public Place,Kowloon Park (Piazza),Basic,22.301191,114.170902
Recycling Bins at Public Place,Kowloon Park (Roof Garden (No.1)),Basic,22.301498,114.171503
Recycling Bins at Public Place,Kowloon Park (Sculpture Walk),Basic,22.299174,114.171145
Recycling Bins at Public Place,Kowloon Park (Near MTR 'A' Exit),Basic,22.2985,114.171416
Recycling Bins at Public Place,Kowloon Park (Lily Pond),Basic,22.298685,114.170911
Recycling Bins at Public Place,"Kowloon Park (Former Whitfield Barracks, Block 58)",Basic,22.298465,114.170331
Recycling Bins at Public Place,Kowloon Park (Outside HKHDC),Basic,22.299097,114.170319
Recycling Bins at Public Place,Kowloon Park (Near the path to HKHDC),Basic,22.299557,114.170296
Recycling Bins at Public Place,Kowloon Park (Kiosk),Basic,22.299952,114.170387
Recycling Bins at Public Place,Kowloon Park (Near footbridge to China HK City),Basic,22.300064,114.169069
Recycling Bins at Public Place,Shek Kip Mei Park Sports Centre (Outside the General Restaurant at Shek Kei Mei Park Sports Centre),Basic,22.337096,114.169931
Recycling Bins at Public Place,Tsim Sha Tsui East Waterfront Podium Garden,Basic,22.29643,114.17608
Recycling Bins at Public Place,Tsim Sha Tsui Promenade,Basic,22.29924,114.18053
Recycling Bins at Public Place,Belcher Bay Park (near Sunset Looking Pavilion),Basic,22.28402,114.129691
Recycling Bins at Public Place,Belcher Bay Park (near Fitness Station),Basic,22.28526,114.13113
Recycling Bins at Public Place,C&amp;W District Promenade - Sheung Wan Section,Basic,22.289191,114.149786
Recycling Bins at Public Place,Central and Western District Promenade - Western Wholesale Food Market Section,Basic,22.289291,114.135101
Recycling Bins at Public Place,"Central & Western District Promenade (Central Section) Lung Wo Road, Admiralty (near Platform No.8)",Basic,22.283188,114.167142
Recycling Bins at Public Place,"Central & Western District Promenade (Central Section) Lung Wo Road, Admiralty (near Platform No.3)",Basic,22.283336,114.165891
Recycling Bins at Public Place,"Central & Western District Promenade (Central Section) Lung Wo Road, Admiralty (near Toilet)",Basic,22.284265,114.16336
Recycling Bins at Public Place,"Central & Western District Promenade (Central Section) Lung Wo Road, Admiralty (near Lung Wo Road)",Basic,22.282516,114.165722
Recycling Bins at Public Place,"Hong Kong Park Sports Centre, 29 Cotton Tree Drive",Basic,22.277483,114.159492
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Fountain Plaza)",Basic,22.277584,114.163149
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Clock Tower)",Basic,22.277632,114.162482
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Artificial Lake)",Basic,22.277829,114.161502
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Outdoor Facilities Park Office)",Basic,22.277841,114.160939
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Olympic Square)",Basic,22.27716,114.161454
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Conservatory)",Basic,22.276743,114.161617
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Tai Chi Garden)",Basic,22.276694,114.161125
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Kennedy Road)",Basic,22.276319,114.160324
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Children's Playground)",Basic,22.277013,114.159681
Recycling Bins at Public Place,"Hong Kong Park, 19 Cotton Tree Drive (Near Western Toilet)",Basic,22.277178,114.160277
Recycling Bins at Public Place,Hong Kong Zoological and Botanical Gardens (Near Entrance at Glenealy),Basic,22.278313,114.154262
Recycling Bins at Public Place,Hong Kong Zoological and Botanical Gardens (Near Education and Exhibition Centre),Basic,22.278194,114.155686
Recycling Bins at Public Place,Hong Kong Zoological and Botanical Gardens (Children Playgound),Basic,22.277014,114.154967
Recycling Bins at Public Place,Hong Kong Zoological and Botanical Gardens (Near Main Entrance at Garden Road),Basic,22.277688,114.157287
Recycling Bins at Public Place,Hong Kong Zoological and Botanical Gardens (Near Visitor Centre),Basic,22.278167,114.156019
Recycling Bins at Public Place,Hung Hom Promenade (Opposite to China Life Centre),Basic,22.300223,114.187675
Recycling Bins at Public Place,Kowloon Tsai Park (Near Artifical Turf Soccer Pitches Ladies' Toilet),Basic,22.33142,114.184671
Recycling Bins at Public Place,Kowloon Tsai Park (Near Spectator Stand of Kowloon Tsai Sports Ground),Basic,22.33036,114.18342
Recycling Bins at Public Place,Kowloon Tsai Park (Near Exit of Kowloon Tsai Sports Ground),Basic,22.32988,114.18422
Recycling Bins at Public Place,Kowloon Tsai Park (Near Tennis Court Car Park),Basic,22.3336,114.18322
Recycling Bins at Public Place,Kowloon Walled City Park (Near Tung Tsing Road Entrance),Basic,22.332535,114.191249
Recycling Bins at Public Place,Kai Tak Promenade (Hong Kong Children's Hospital Section) (Near Kai Tak Bridge),Basic,22.316292,114.20788
Recycling Bins at Public Place,Kai Tak Promenade (Hong Kong Children's Hospital Section) (Near Toilet Block),Basic,22.314352,114.209827
Recycling Bins at Public Place,Kai Tak Promenade (Near the park office),Basic,22.311817,114.209566
Recycling Bins at Public Place,"Kai Tak Promenade (Outside ""One Victoria"")  ",Basic,22.313926,114.206817
Recycling Bins at Public Place,Jordan Valley Park (Near Radio-Controlled Model Car Circuit),Basic,22.330055,114.2216
Recycling Bins at Public Place,Jordan Valley Park (Near  Children's Play Area),Basic,22.329428,114.221031
Recycling Bins at Public Place,Jordan Valley Playground,Basic,22.325095,114.219217
Recycling Bins at Public Place,Kwun Tong Promenade (Near by Exit 6),Basic,22.309198,114.219527
Recycling Bins at Public Place,Kwun Tong Promenade (Near by Exit 5),Basic,22.310033,114.219026
Recycling Bins at Public Place,Kwun Tong Promenade (Near by Exit 3),Basic,22.311228,114.217746
Recycling Bins at Public Place,Kwun Tong Promenade (Near by Exit 2),Basic,22.313521,114.215807
Recycling Bins at Public Place,Kwun Tong Promenade (Near by Exit 1),Basic,22.315486,114.214396
Recycling Bins at Public Place,Jordan Valley Swimming Pool,Basic,22.32377,114.21802
Recycling Bins at Public Place,Lei Yue Mum Waterfront Sitting-out Area,Basic,22.29213,114.23823
Recycling Bins at Public Place,Hoi Bun Road Park (Near by 5-a-side Soccer Pitches ),Basic,22.314555,114.215791
Recycling Bins at Public Place,Hoi Bun Road Park (Near by Fitness station),Basic,22.31532,114.215368
Recycling Bins at Public Place,Cha Kwo Ling Promenade (Near Tsui Ping River),Basic,22.304807,114.223183
Recycling Bins at Public Place,Cha Kwo Ling Promenade (Near Entrance of Inclusive Park for Pets),Basic,22.304716,114.223712
Recycling Bins at Public Place,Cha Kwo Ling Promenade (Near Wai Lok Street),Basic,22.303905,114.223948
Recycling Bins at Public Place,Aberdeen Promenade (Nearby Children Play Area),Basic,22.24731,114.155412
Recycling Bins at Public Place,Aberdeen Promenade (Nearby Performance Stage),Basic,22.24667,114.155621
Recycling Bins at Public Place,Aberdeen Promenade (Nearby Viewing Deck),Basic,22.247633,114.152715
Recycling Bins at Public Place,Ap Lei Chau Waterfront Promenade (Nearby Visitor Centre),Basic,22.245043,114.155613
Recycling Bins at Public Place,Stanley Promenade,Basic,22.217402,114.213258
Recycling Bins at Public Place,Tuen Mun Park (near Reptile House),Basic,22.390806,113.973764
Recycling Bins at Public Place,Tuen Mun Park (near Children's Playground),Basic,22.389882,113.972322
Recycling Bins at Public Place,Tuen Mun Park (near Pavilion),Basic,22.391477,113.974406
Recycling Bins at Public Place,Tuen Mun Park (Elderly Fitness Area near Model Boat Pool) ,Basic,22.393381,113.973512
Recycling Bins at Public Place,Tuen Mun Park (near Fast Food Kiosk),Basic,22.39212,113.973732
Recycling Bins at Public Place,Tuen Mun Promenade (near Marina Garden),Basic,22.37111,113.971849
Recycling Bins at Public Place,Tuen Mun Promenade (near Tuen Mun Ferry Pier),Basic,22.372281,113.966243
Recycling Bins at Public Place,Tuen Mun Promenade (near Mei Lok Lane),Basic,22.372913,113.962985
Recycling Bins at Public Place,Tuen Mun Riverside Park (near rooftop garden staircase No. 2),Basic,22.404201,113.97626
Recycling Bins at Public Place,Tuen Mun Riverside Park (near Toilet Block),Basic,22.402,113.975711
Recycling Bins at Public Place,Wu Shan Riverside Park (near Sun Tuen Mun Centre),Basic,22.381246,113.966753
Recycling Bins at Public Place,Wu Shan Riverside Park (near Lung Mun Oasis),Basic,22.384038,113.967133
Recycling Bins at Public Place,Wu Shan Riverside Park (near Lung Yat Estate),Basic,22.385583,113.968108
Recycling Bins at Public Place,Tsim Sha Tsui Promenade (Extention),Basic,22.29929,114.18531
Recycling Bins at Public Place,Sheung Wan Municipal Services Building Refuse Collection Point,Basic,22.28621,114.14992
Recycling Bins at Public Place,Sai Ying Pun Market Refuse Collection Point,Basic,22.28593,114.1424
Recycling Bins at Public Place,Centre Street Refuse Collection Point,Basic,22.28666,114.14189
Recycling Bins at Public Place,Tin Wan Close Refuse Collection Point ,Basic,22.25301,114.14879
Recycling Spots,"Entrance of Shek Tong Tsui Municipal Services Building, 470 Queen's Road West, Shek Tong Tsui ",Basic,22.28574,114.13619
Recycling Spots,"Entrance of Tin Wan Market, 11 Hing Wo Street, Aberdeen",Basic,22.25004,114.14817
Recycling Spots,Main Entrance on Lower Ground of Sheung Fung Street Market,Basic,22.34376,114.19748
Recycling Spots,Shek Wu Hui Market (near Sheung Shui Public Library),Basic,22.50165,114.13094
Recycling Spots,"Pavement outside Tsuen Wan Market, Chung On Street, Tsuen Wan",Basic,22.37124,114.11763
Recycling Spots,"Public pavement of Lockhart Road near Lockhart Road Municipal Services Building, Wan Chai",Basic,22.27826,114.17532
Smart Bin,THE SOUTHSIDE,Basic,22.246884,114.167261
Recycling Bins at Public Place,Third Street Refuse Collection Point,Basic,22.28561,114.1437
Recycling Bins at Public Place,In Ku Lane Temporary Refuse Collection Point,Basic,22.2868,114.14595
Recycling Bins at Public Place,Sai See Street Temporary Refuse Collection Point,Basic,22.282638,114.124858
Recycling Bins at Public Place,Arbuthnot Road Refuse Collection Point,Basic,22.27892,114.1545
Recycling Bins at Public Place,Lan Kwai Fong Refuse Collection Point,Basic,22.28107,114.1555
Recycling Bins at Public Place,Broadcast Drive Refuse Collection Point,Basic,22.34342,114.1828
Recycling Bins at Public Place,Gage Street Refuse Collection Point,Basic,22.28358,114.153
Recycling Bins at Public Place,Man Kat Street Refuse Collection Point,Basic,22.28648,114.1518
Recycling Bins at Public Place,Shek Tong Tsui Refuse Collection Point,Basic,22.28555,114.1362
Recycling Bins at Public Place,Choi Hung Road Playground (Chess Table),Basic,22.337269,114.195862
Recycling Bins at Public Place,Choi Hung Road Playground (Children Activities Centre),Basic,22.337274,114.19583
Recycling Bins at Public Place,Choi Hung Road Playground (Hill Top Garden),Basic,22.338738,114.197304
Recycling Bins at Public Place,Choi Hung Road Playground (Roller Hockey Court),Basic,22.338636,114.19786
Recycling Bins at Public Place,Hammer Hill Road Sports Ground (Foyer),Basic,22.33836,114.206891
Recycling Bins at Public Place,Hammer Hill Road Sports Ground (Fast Food Kiosk),Basic,22.338506,114.206709
Recycling Bins at Public Place,Hammer Hill Road Swimming Pool,Basic,22.336946,114.207078
Recycling Bins at Public Place,Lok Fu Recreation Ground (near the entrance at Junction Road),Basic,22.336843,114.187432
Recycling Bins at Public Place,Lok Fu Recreation Ground (near the Management Office),Basic,22.337389,114.188664
Recycling Bins at Public Place,Ma Chai Hang Recreation Ground (Temporary Toilet),Basic,22.34429,114.189439
Recycling Bins at Public Place,Ma Chai Hang Recreation Ground (Children's Play Area),Basic,22.343857,114.189449
Recycling Bins at Public Place,Muk Lun Street Playground (5-a-side Soccer Pitch),Basic,22.341216,114.196266
Recycling Bins at Public Place,Muk Lun Street Playground (Basketball Courts),Basic,22.341316,114.197447
Recycling Bins at Public Place,Ngau Chi Wan Park (Middle Platform near Male Toilet),Basic,22.33609,114.21579
Recycling Bins at Public Place,Ngau Chi Wan Park (Eastern Platform near Park Management Office),Basic,22.33727,114.2142
Recycling Bins at Public Place,Shek Ku Lung Road Playground (Entrance),Basic,22.33127,114.19287
Smart Bin,"Moon Lok Tai Ha - 141-169 Sha Tsui Road, Tsuen Wan",Basic,22.372316,114.112249
Recycling Bins at Public Place,Po Kong Village Road Park (Near to the Referee Room of Artificial Turf Pitch),Basic,22.34358,114.20472
Recycling Bins at Public Place,Po Kong Village Road Park (Skatepark),Basic,22.34373,114.20369
Recycling Bins at Public Place,Po Kong Village Road Park (Carpark),Basic,22.34455,114.20593
Recycling Bins at Public Place,Po Kong Village Road Park (Entrance of Phase II),Basic,22.3462,114.20314
Recycling Bins at Public Place,Po Kong Village Road Park (near to the Male Changing Room of Artificial Turf Pitch),Basic,22.34345,114.20475
Recycling Bins at Public Place,Po Kong Village Road Park (near to Female Changing Room of Artificial Turf Pitch),Basic,22.34332,114.20477
Recycling Bins at Public Place,Po Kong Village Road Park (Cycling Area),Basic,22.34561,114.20339
Recycling Bins at Public Place,Po Kong Village Road Sports Centre (G/F Lobby Entrance),Basic,22.34571,114.20144
Recycling Bins at Public Place,Po Kong Village Road Sports Centre (1/F Entrance),Basic,22.34575,114.20145
Recycling Bins at Public Place,Po Kong Village Road Sports Centre (Outside G/F Entrance),Basic,22.34572,114.20148
Recycling Bins at Public Place,Wong Tai Sin Square (near to Benches),Basic,22.341824,114.194708
Recycling Bins at Public Place,Wong Tai Sin Square (Exit to MTR),Basic,22.342067,114.195207
Recycling Bins at Public Place,Wong Tai Sin Square (Exit to Shatin Pass Road),Basic,22.34205,114.194501
Recycling Bins at Public Place,Kai Tak East Park (near to King Tai Court),Basic,22.33558,114.20065
Recycling Bins at Public Place, Kai Tak East Park (Children's Play Area),Basic,22.33593,114.20128
Recycling Bins at Public Place,Carpenter Road Park (Right from Toilet ),Basic,22.331341,114.18942
Recycling Bins at Public Place,Carpenter Road Park (Near basketball count),Basic,22.33144,114.191209
Recycling Bins at Public Place,Carpenter Road Park (Near football pitch),Basic,22.330942,114.191722
Recycling Bins at Public Place,Carpenter Road Park (Near volleyball court) ,Basic,22.331425,114.192225
Recycling Bins at Public Place,Chung Yee Street Garden ,Basic,22.332535,114.191249
Recycling Bins at Public Place,Fat Kwong Street Playground (Near Exit to Fat Kwong Street Flyover),Basic,22.309582,114.184997
Recycling Bins at Public Place,Fat Kwong Street Playground (Near the fitness equipment),Basic,22.308856,114.184818
Recycling Bins at Public Place,Fat Kwong Street Sports Centre,Basic,22.31478,114.18116
Recycling Bins at Public Place,Ho Man Tin Sports Centre (Near 1/F male toilet),Basic,22.311725,114.181284
Recycling Bins at Public Place,Ho Man Tin Sports Centre (Near exit to Chung Yee Street) ,Basic,22.311415,114.18128
Recycling Bins at Public Place,Ho Man Tin Sports Centre (Near exit to Ho Man Tin Park),Basic,22.311536,114.180962
Recycling Bins at Public Place,Ho Man Tin Park (Near pavilion),Basic,22.311681,114.180379
Recycling Bins at Public Place,Ho Man Tin Park (Near fitness corner for the elderly),Basic,22.312019,114.181091
Recycling Bins at Public Place,Ho Man Tin Park (Near spectator stand),Basic,22.312316,114.18061
Recycling Bins at Public Place,Ho Man Tin Park (Near basketball court),Basic,22.312407,114.180356
Recycling Bins at Public Place,Hoi Sham Park (Near Exit to Chi Kiang Street),Basic,22.314232,114.19135
Recycling Bins at Public Place,Hoi Sham Park (Near Female Toilet in Park),Basic,22.313771,114.191602
Recycling Bins at Public Place,Hoi Sham Park (Near Kiosk),Basic,22.313732,114.191694
Recycling Bins at Public Place,Hoi Sham Park (Near Exit to Shun Fung Street),Basic,22.315481,114.191939
Recycling Bins at Public Place,"Hung Hom Municipal Services Building Sports Centre (At 3rd, 4th, 5th Floor Lobby)",Basic,22.307524,114.187245
Recycling Bins at Public Place,Hutchison Park (Near main exit to Dyer Avenue) ,Basic,22.306842,114.19108
Recycling Bins at Public Place,Hutchison Park (Behind the public toliet),Basic,22.307676,114.191271
Recycling Bins at Public Place,Hutchison Park (Near Exit to Tai Wan Road East),Basic,22.30821,114.191028
Recycling Bins at Public Place,Junction Road Park (Near Exit to Hong Kong Baptist University),Basic,22.339372,114.183724
Recycling Bins at Public Place,Junction Road Park (Near Tennis Court No.1),Basic,22.338445,114.184119
Recycling Bins at Public Place,Junction Road Park (Near Basketball Court No.1),Basic,22.338444,114.184917
Recycling Bins at Public Place,Junction Road Park (Near Exit to Fu Keung Court),Basic,22.338928,114.184685
Recycling Bins at Public Place,Kai Tak Cruise Terminal Park (Zone N Atrium),Basic,22.307314,114.211879
Recycling Bins at Public Place,Kai Tak Cruise Terminal Park (Zone B Atrium),Basic,22.306393,114.212796
Recycling Bins at Public Place,Kai Tak Cruise Terminal Park (Zone A Atrium),Basic,22.305448,114.213974
Recycling Bins at Public Place,Bedford Road Refuse Collection Point,Basic,22.323,114.164
Recycling Bins at Public Place,Haiphong Road Temporary Refuse Collection Point,Basic,22.2979,114.1701
Recycling Spots,Mui Wo Transfer Facility (near the gate),Basic,22.260937,114.005464
Recycling Spots,Peng Chau Transfer Facility (near the gate),Basic,22.289642,114.033436
Recycling Spots,Cheung Chau Transfer Facility (near the gate),Basic,22.219114,114.025716
Recycling Spots,Yung Shue Wan Transfer Facility (near the gate),Basic,22.224869,114.109461
Recycling Spots,So Kwu Wan Transfer Facility (near the gate),Basic,22.207977,114.134971
Recycling Spots,Ma Wan Transfer Facility (near the gate),Basic,22.355582,114.058356
Recycling Spots,Near Praya Street Wet Market,Basic,22.206935,114.028715
Recycling Spots,Pak She Praya Road,Basic,22.210735,114.027842
Smart Bin,Ka Shing Court,Basic,22.494149,114.134497
Recycling Bins at Public Place,"L/P VE1113, Shan Liu Road, Tai Po, N.T.",Basic,22.475239,114.220128
Recycling Bins at Public Place,"Long Ho Road (near Lamp-post BD0400), Tai Kei Ling",Basic,22.43388,114.03223
Recycling Bins at Public Place,Yuen Kong San Tsuen (near lamppost VG2135),Basic,22.42297,114.0752
Recycling Bins at Public Place,"Po Tong Ha Tsuen, Tuen Mun",Basic,22.41518,113.97137
Recycling Bins at Public Place,"Outside Hung Uk Tsuen Playground, Ping Shan, Yuen Long",Basic,22.44241,114.00375
Recycling Bins at Public Place,Tai Wai Tsuen (near Tai Wai Tsuen Sitting-out Area),Basic,22.44666,114.03813
Recycling Bins at Public Place,"PanaShop - Shop UG031-32, MCP Central, Tseung Kwan O",Basic,22.3241,114.2571
Recycling Bins at Public Place,"PanaShop - Shop No,672-673 Level 1 Zone D , Tai Po Mega Mall, Tai Po ",Basic,22.4525,114.1719
Recycling Bins at Public Place,"PanaShop - Shop 271, Level 2 , East Point City, Tseung Kwan O",Basic,22.3171,114.2653
Recycling Bins at Public Place,Chi Lin Nunnery,Basic,22.33983,114.204624
Smart Bin,"Florient Rise - 38 Cherry Street, Tai Kok Tsui",Basic,22.31825,114.161453
Smart Bin,"Mei Foo Sun Chuen, Stage II",Basic,22.336593,114.138738
Smart Bin,"Mei Foo Sun Chuen, Stage IV Shopping Centre",Basic,22.336322,114.140791
Smart Bin,"Ka Shing Court - 33, Pak Wo Road, Fanling, N.T.",Basic,22.493963,114.134493
Smart Bin,"Choi Po Court - 2, Choi Yuen Road, Sheung Shui, N.T.",Basic,22.501296,114.124478
Smart Bin,"Park Signature - 68, Kung Um Road, Yuen Long",Basic,22.436556,114.024112
Recycling Spots,"Pavement outside Queen's Road East, Wan Chai (near Stone Nullah Lane)",Basic,22.27435,114.1741
Recycling Bins at Public Place,Shek Yi Road Temporary Refuse Collection Point,Basic,22.3684,114.1397
Recycling Bins at Public Place,Ta Chuen Ping Street Refuse Collection Point,Basic,22.36782,114.1371
Recycling Bins at Public Place,Sham Tseng Refuse Collection Point,Basic,22.3681,114.0594
Recycling Bins at Public Place,Ko Shan Road Park ( Near the back of the stands),Basic,22.314764,114.185755
Recycling Bins at Public Place,Ko Shan Road Park ( Near the parking lot exit ),Basic,22.314163,114.185115
Recycling Bins at Public Place,Kowloon Tsai Sports Ground (Near Male Changing Room),Basic,22.330256,114.183612
Recycling Bins at Public Place,Kowloon Tsai Sports Ground (Near Equipment Store Room No. 1),Basic,22.330128,114.184132
Recycling Bins at Public Place,Kowloon Tsai Sports Ground (Near Equipment Store Room No. 3),Basic,22.329625,114.183943
Recycling Bins at Public Place,Oxford Road Playground (Near Soccer Pitch),Basic,22.328462,114.18101
Recycling Bins at Public Place,Oxford Road Playground (Near Fast Food Kiosk),Basic,22.28258,114.16991
Recycling Bins at Public Place,To Kwa Wan Recreation Ground (Near Fitness Corner for the Elderly),Basic,22.31912,114.19002
Recycling Bins at Public Place,To Kwa Wan Recreation Ground (Near Exit to Cheung Ning Street),Basic,22.31854,114.19037
Recycling Bins at Public Place,To Kwa Wan Recreation Ground (Near Exit to San Shan Road),Basic,22.31995,114.19081
Recycling Bins at Public Place,Kai Tak Station Square (Near Toilet),Basic,22.311817,114.209566
Recycling Bins at Public Place,Kai Tak Station Square (Near Large lawn),Basic,22.313926,114.206817
Recycling Bins at Public Place,Kai Tak Avenue Park (Near basketball court),Basic,22.329902,114.201639
Recycling Bins at Public Place,Kai Tak Avenue Park (Near Toilet),Basic,22.332952,114.201406
Recycling Bins at Public Place,Kai Tak Avenue Park (Near covered walkway),Basic,22.332383,114.200538
Recycling Bins at Public Place,Kai Tak Avenue Park (Pet Garden),Basic,22.33119,114.199651
Recycling Bins at Public Place,Kai Tak Sky Garden (Near Northern Crescent Walkway) ,Basic,22.315584,114.203727
Recycling Bins at Public Place,Kai Tak Sky Garden (Near Garden Walkway) ,Basic,22.31321,114.206327
Recycling Bins at Public Place,Kai Tak Sky Garden (Near Lawn Walkway) ,Basic,22.312263,114.207679
Recycling Bins at Public Place,Kai Tak Sky Garden (Near Fountain Plaza)         ,Basic,22.310212,114.209577
Recycling Bins at Public Place,Kai Tak Sky Garden (Near Winter Walkway),Basic,22.308867,114.211063
Recycling Bins at Public Place,Kai Tak Sky Garden (Near Ground Plaza),Basic,22.308454,114.211002
Recycling Bins at Public Place,Kowloon Bay Park (Near management office),Basic,22.327228,114.207419
Recycling Bins at Public Place,Kowloon Bay Park (Near 11-a-side soccer pitche),Basic,22.326696,114.207123
Recycling Bins at Public Place,"Hong Ning Road Park (Near check-in counter, Phase 1)",Basic,22.32064,114.2245
Recycling Bins at Public Place,"Hong Ning Road Park (Near Main entrance, Phase 2)",Basic,22.3206,114.2266
Recycling Bins at Public Place,Kowloon Bay Playground,Basic,22.326377,114.210159
